timestamp,device_id,heart_rate,spo2,temperature,label,anomaly_type,hour,minute,day_of_week,time_diff,hr_rolling_mean,hr_rolling_std,hr_rate_of_change
2026-01-28 22:10:06.925367,DEV001,71.6253570932502,96.99069967886139,37.56293088889451,normal,none,22,10,2,-1445.000259,70.3833358856325,9.115597982470058,9.413097115057141
2026-01-29 00:53:08.927097,DEV001,67.96778361140431,96.60280468385402,37.19514267553385,attack,timing_manipulation,0,53,3,2627.000458,69.16747435012516,9.955140162769348,-0.7953684369220042
2026-01-29 00:52:08.927063,DEV001,72.8285937530468,96.52803135938784,36.840787172455876,attack,spoofing,0,52,3,2265.000404,78.00752412951542,49.188047183121874,-11.564760993477435
2026-01-28 23:37:56.926304,DEV001,75.04358733755475,97.85555565902071,37.10033700903376,fault,sensor_drift,23,37,2,-1370.000242,72.28417948850287,5.072436113985555,-4.881156047038658
2026-01-29 00:00:01.926538,DEV001,63.542711994495264,96.4741203241048,37.27264579502645,fault,battery_low,0,0,3,5530.00098,61.48566046624485,6.453714824192396,1.8376183902300625
2026-01-28 23:23:01.926147,DEV001,66.36368186502624,96.80530270388331,37.1174783399612,fault,sensor_drift,23,23,2,-4590.000836,71.11760058899787,7.495432007694534,2.019966700487757
2026-01-28 22:08:36.925352,DEV001,64.88127721318924,96.50836381436795,37.160425691723624,normal,none,22,8,2,-3815.000679,67.30158213731701,4.4918377314466476,-1.8173587098969506
2026-01-28 22:47:16.925767,DEV001,62.0333249555143,98.44363200346882,36.90827227277978,normal,none,22,47,2,-2585.000458,69.93880148318833,12.644979003585673,-29.518614597063106
2026-01-28 23:29:56.926221,DEV001,66.4801990527358,95.6645184309001,36.74515357618464,fault,battery_low,23,29,2,-545.000095,76.24796071850862,57.36143335133691,-13.823163525880886
2026-01-28 23:57:21.926510,DEV001,66.08407902311987,98.3995946451458,36.845651837080645,normal,none,23,57,2,315.000055,72.70221797875533,13.583505292496104,-8.618142792209525
2026-01-28 22:17:06.925445,DEV001,66.68256083618576,97.01961665769399,37.0004575872287,normal,none,22,17,2,-9010.001621,68.86419979828327,4.599240085519794,-4.501296503305653
2026-01-28 23:13:06.926040,DEV001,63.029365293584114,95.99594540315799,36.85841781186519,normal,none,23,13,2,3980.000706,68.22217173213377,4.830062853536275,-7.147554314336055
2026-01-28 22:17:56.925453,DEV001,72.87545973356775,97.05088770185601,37.32767194645419,normal,none,22,17,2,-5585.00099,67.15796757085135,6.43959611092485,11.059777275250475
2026-01-28 22:25:16.925531,DEV001,69.737734706829,98.00751368983693,37.00171121616487,normal,none,22,25,2,-5795.001026,70.93178836389768,11.357864115956017,-19.89597024902615
2026-01-29 00:47:31.927068,DEV001,55.796333711631846,96.24950490070616,37.245406919409774,attack,spoofing,0,47,3,9230.001659,62.63100815235148,4.893730559593743,-11.028799997263974
2026-01-28 22:58:11.925884,DEV001,74.3056790953526,97.4097627959595,37.071250557741216,normal,none,22,58,2,-470.000082,67.7581323560703,5.885917209345226,10.782998419312555
2026-01-29 00:04:46.926591,DEV001,60.80395166330497,97.41820575588797,36.981784827929395,normal,none,0,4,3,4720.000838,72.49458526078004,9.828883327093642,-11.133668856023533
2026-01-28 22:38:56.925675,DEV001,75.49703979142738,96.3499760655931,36.893454900356616,normal,none,22,38,2,-505.000093,69.19051363572227,9.245192193744701,1.5416734429234822
2026-01-28 22:53:11.925831,DEV001,72.34581557297534,96.10465367763697,37.158371862077615,normal,none,22,53,2,-1665.000294,76.55316507791983,11.25857163708092,6.673508102779223
2026-01-28 22:31:36.925598,DEV001,66.92638287869953,100.0,36.68042557310103,normal,none,22,31,2,-3495.000622,68.94491649828979,6.615691477189006,-9.010738584372461
2026-01-28 22:39:56.925687,DEV001,69.4539956238931,98.34046105179034,37.169376420776985,normal,none,22,39,2,-2785.000493,69.502938124108,2.5229143269402807,-0.027246698565647876
2026-01-28 23:41:06.926337,DEV001,68.84660544866381,96.73235890910121,36.86819214502227,normal,none,23,41,2,4745.000841,73.06415662960424,7.313624900597857,4.739434246843302
2026-01-28 23:17:46.926089,DEV001,68.50540082588688,97.19410763095335,36.97169484932661,normal,none,23,17,2,-165.000031,55.12484027384778,31.816063512713132,68.50540082588688
2026-01-28 22:21:21.925489,DEV001,60.98528347185005,96.8196083182376,36.83072805602261,normal,none,22,21,2,-6818.001153,70.36296338694196,10.430613408743142,-3.945399704090903
2026-01-28 22:18:01.925453,DEV001,58.302329789349486,97.17334166437041,37.07626192245296,normal,none,22,18,2,-2610.000466,62.48401540915218,6.533702656874461,-3.4741830343740148
2026-01-29 00:07:16.926618,DEV001,89.65989401195998,94.43939236315269,36.77837750834823,attack,spoofing,0,7,3,-170.000029,70.94934868853701,10.802744816590794,22.686536362845075
2026-01-29 00:01:51.926557,DEV001,89.63370495585515,97.86163612449795,36.73385897373382,fault,sensor_drift,0,1,3,-2929.000521,69.10119703754071,12.297193214989143,19.003453701994303
2026-01-28 22:09:06.925357,DEV001,60.23552771230051,99.75966003891108,37.19134063727713,normal,none,22,9,2,-3245.00058,62.331427812491675,3.7960104602935023,1.0054250196509216
2026-01-29 00:47:36.927069,DEV001,75.21519011507849,93.66722260252035,36.68387921183817,attack,spoofing,0,47,3,5540.001005,41.720897216994636,37.262334575590586,72.84676906244691
2026-01-29 00:38:26.926971,DEV001,150.0,95.48756029708672,37.00687506180529,attack,data_injection,0,38,3,5655.001024,86.62339857392118,35.55361516622139,83.0285931516801
2026-01-28 22:30:16.925584,DEV001,63.22624836305265,98.42236986169851,37.121121246526265,normal,none,22,30,2,1130.0002,63.05957053332022,7.533161494826059,2.8675355213003826
2026-01-28 23:42:36.926353,DEV001,89.46431344775456,97.10940847183296,37.58363471101202,fault,sensor_drift,23,42,2,780.000137,75.36181174009417,8.570464139124425,15.553034875028771
2026-01-29 00:03:41.926578,DEV001,71.6409707092453,96.32506598120945,36.89469366258079,normal,none,0,3,3,-2375.000446,87.33594058507215,35.72963784147055,-78.3590292907547
2026-01-28 23:26:46.926185,DEV001,4.7368421052631575,0.0,37.223848983512816,fault,sensor_drift,23,26,2,3050.00054,57.30664173049852,29.584739157154775,-60.15961066229176
2026-01-28 22:44:46.925738,DEV001,67.40964551582672,95.7623375776727,37.232567715506995,normal,none,22,44,2,-4545.000805,70.45990002108246,7.147734227895568,-10.556340288266483
2026-01-28 22:13:01.925402,DEV001,73.7292161858632,95.55614518386646,37.33573493467451,normal,none,22,13,2,-5720.00101,75.24150177095412,6.000519854852022,-7.620056595352182
2026-01-28 22:33:46.925622,DEV001,61.85347410472646,96.92840074814194,36.76926154373203,normal,none,22,33,2,-770.000136,70.60652223568438,11.517353678485495,2.6249966905592146
2026-01-28 23:42:01.926347,DEV001,52.18096352323668,97.84198369545213,37.45516508552953,fault,sensor_drift,23,42,2,-2134.000349,64.73027029422626,7.4546272605667525,-15.162907757138434
2026-01-28 23:25:11.926169,DEV001,73.79702218164762,96.81310384183801,36.92286547380443,fault,sensor_drift,23,25,2,3305.000586,71.12448641158296,3.530246977057127,4.515690187069126
2026-01-28 23:47:41.926406,DEV001,65.90084857607368,96.26469653931805,36.897219874670235,fault,sensor_drift,23,47,2,-2470.000458,62.992305020042195,6.535744773477599,11.764196306143873
2026-01-28 22:23:56.925517,DEV001,69.59670221868461,96.54790966716692,36.62813264566799,normal,none,22,23,2,-125.000023,68.04371702242014,4.928588923094683,6.565888580370938
2026-01-28 22:33:41.925622,DEV001,66.27851209792105,96.70603305233581,37.13627246531506,normal,none,22,33,2,-6083.001021,64.27542479626406,5.000332701061469,-2.946512549215754
2026-01-28 22:17:21.925447,DEV001,61.742624790986596,96.64595928905898,36.977837487944186,normal,none,22,17,2,-330.000058,68.98953564205446,9.186369779773822,-6.386057972910436
2026-01-29 00:29:16.926869,DEV001,65.95249839889533,99.30791625061612,36.947648341955784,normal,none,0,29,3,4655.000843,65.30642907999827,4.659184754821133,-3.557854110958516
2026-01-28 22:32:16.925605,DEV001,70.4072941421588,97.4977430890914,37.07668700628073,normal,none,22,32,2,-6220.001101,72.74730784804738,10.880282329921814,9.423188895560529
2026-01-29 00:04:26.926586,DEV001,67.53917878144811,96.46783143687281,36.76417835712743,normal,none,0,4,3,3240.000572,64.55704688325947,6.946300426666312,5.010770923810135
2026-01-28 23:24:06.926158,DEV001,78.12462204011172,98.47267067575098,37.10867816557436,fault,sensor_drift,23,24,2,1400.000248,65.68822782433385,7.508301357929077,12.48778813292995
2026-01-28 23:37:46.926301,DEV001,81.28371043238876,97.57985728529513,37.013614453849726,fault,sensor_drift,23,37,2,4730.000837,88.01706122000526,35.13690617463435,13.782695984428116
2026-01-29 00:25:41.926827,DEV001,73.07687844734721,96.93531139496748,36.7362063003395,normal,none,0,25,3,6260.001125,67.38214402295952,7.820175350602239,7.981953227586956
2026-01-29 00:45:56.927051,DEV001,63.95389063127736,97.5483196275545,36.625311739209074,attack,replay_attack,0,45,3,1990.000377,51.42608731813414,30.12904654918061,-10.31657220039358
2026-01-29 00:23:16.926801,DEV001,72.28790207238488,93.885953549838,36.65141049390267,attack,spoofing,0,23,3,-75.000013,68.20817864340331,4.3259074761165595,7.166804789021086
2026-01-28 22:21:06.925487,DEV001,79.94059179510371,97.00679984455999,36.93142422768849,normal,none,22,21,2,-7925.001426,69.61136127860219,6.341156097488052,16.170904235753454
2026-01-28 23:28:41.926205,DEV001,66.38265577684709,98.51639405525357,36.58012874711619,normal,none,23,28,2,3435.000609,66.0920206525449,4.56990305216393,-3.0089415124758574
2026-01-29 00:04:06.926582,DEV001,69.63920064040619,96.85297457656915,37.12891908648304,normal,none,0,4,3,1285.000229,66.16865086785238,10.315691191686915,-11.66300011060845
2026-01-28 23:14:21.926053,DEV001,0.0,0.0,37.12552125951237,fault,missing_data,23,14,2,985.000172,47.64941921723208,31.536820722171772,-68.6970877478356
2026-01-28 23:45:51.926387,DEV001,0.0,0.0,37.20588811118541,fault,missing_data,23,45,2,4370.000772,50.60444537366313,28.812760722342958,-62.24864254598826
2026-01-28 22:38:51.925674,DEV001,59.73857992705241,95.50347074490992,37.06486804200297,normal,none,22,38,2,930.000163,38.71699517858044,33.754920674459505,-9.176342371146504
2026-01-29 00:10:06.926647,DEV001,66.9733576491149,93.66492716230174,37.08566841013214,attack,replay_attack,0,10,3,6880.001219,65.15119503793053,3.684519327263436,0.7661810642053695
2026-01-28 22:55:56.925861,DEV001,61.44592738324408,97.21128369227947,37.25825476780317,normal,none,22,55,2,-5869.001035,64.59373722022936,3.461591376239657,-6.059543466455139
2026-01-28 22:59:06.925893,DEV001,58.06546260282677,98.07154315223488,36.417148802036614,normal,none,22,59,2,-6360.00115,63.10145643670637,4.845179442953128,-1.300700052624208
2026-01-28 23:03:16.925938,DEV001,68.90573388797125,97.31615595718277,37.133073787006566,normal,none,23,3,2,300.000053,54.434638205995114,30.650490129367114,5.122066307971565
2026-01-28 22:39:41.925684,DEV001,66.36596446074654,96.45331991541273,36.8241434435176,normal,none,22,39,2,-7932.001376,55.54055365445909,32.02016522017306,-15.303387756498367
2026-01-28 23:12:01.926030,DEV001,67.48883283277226,97.59502946583557,36.946879087942776,normal,none,23,12,2,-1800.000317,65.386968738297,7.540950242707187,15.307869309535583
2026-01-28 22:51:11.925811,DEV001,70.51820652248132,96.29042014525082,36.79196125603682,normal,none,22,51,2,-2595.000455,66.7528498961963,3.5246423888115945,7.030536445802532
2026-01-28 22:28:56.925571,DEV001,66.39091126725356,97.03415241748803,36.78405273574483,normal,none,22,28,2,-710.000125,66.42600014980448,3.6659354765963266,3.793597987880702
2026-01-29 00:08:16.926628,DEV001,67.94289202210305,95.66327456112407,36.995751044144754,normal,none,0,8,3,-2627.000434,71.1322233973322,11.34666264844767,0.32818371865249674
2026-01-28 22:55:01.925851,DEV001,64.0429414644544,95.68075280540123,37.20430307855637,normal,none,22,55,2,-4285.000758,62.77844317060244,3.2071805495511345,5.527101204233631
2026-01-29 00:16:16.926710,DEV001,150.0,96.24323602298408,36.99474784134603,attack,data_injection,0,16,3,4380.000772,69.72154785475661,53.28253113207314,81.09426611202875
2026-01-28 23:17:21.926084,DEV001,72.4432629770586,98.21795915230555,37.23631354328383,normal,none,23,17,2,-4520.000822,71.07817506963355,4.930961591236725,-0.618128312884636
2026-01-29 00:33:21.926915,DEV001,75.85471358748907,96.02463397272174,37.12528693449079,normal,none,0,33,3,8715.001568,63.93962350199015,7.378480352041149,16.638708556400744
2026-01-29 00:29:26.926871,DEV001,62.82256814715079,96.89366299746868,36.61901110919787,normal,none,0,29,3,8370.001505,65.73592230000584,3.5458741069331716,0.08204322696872168
2026-01-28 23:06:06.925967,DEV001,65.05601361850398,97.12354769595558,37.02235983164068,normal,none,23,6,2,-5265.000953,63.255301148668956,3.3616653620861277,3.1692604271762406
2026-01-29 00:17:01.926717,DEV001,68.97132339810913,96.70251779912616,36.99944277786662,normal,none,0,17,3,3050.000538,69.06169287401539,3.1062171608526596,-0.37250582254843323
2026-01-28 23:47:31.926404,DEV001,65.13118335273208,95.34337679232223,37.05819294602749,fault,sensor_drift,23,47,2,-2065.000382,56.2834338599489,25.023262778982513,-4.132685022879016
2026-01-28 22:51:06.925810,DEV001,63.45528661453987,97.05493411099985,37.1532485950081,normal,none,22,51,2,-960.000167,66.01723828712117,4.030681273585994,3.006408765505718
2026-01-29 00:16:56.926716,DEV001,62.35473661326853,97.90401755476131,36.80035754829772,normal,none,0,16,3,6530.001155,64.89014690308241,3.068669559325726,1.1369288577843548
2026-01-28 22:07:16.925339,DEV001,56.773344738866626,96.06009689889113,37.03973600190948,normal,none,22,7,2,-1140.000203,66.27180435506868,7.423329097359746,-8.992719015954492
2026-01-28 22:30:21.925585,DEV001,65.29913471036924,98.73889966379758,37.10172167464669,normal,none,22,30,2,-2170.000386,68.45839367866965,2.6613587808651094,-0.8959342173797751
2026-01-28 23:51:21.926447,DEV001,65.0618963488208,98.43633540570598,37.05448427933072,fault,disconnection,23,51,2,4815.000854,64.90285931493597,4.346318267137211,-4.42599382295289
2026-01-28 23:56:41.926503,DEV001,68.2281515197232,96.99759615908114,36.89644851055556,fault,battery_low,23,56,2,1600.000281,74.38049019515206,10.818504165245892,-13.480212109643347
2026-01-28 23:27:36.926194,DEV001,73.22911138110992,96.15368402253426,37.02316491744539,fault,sensor_drift,23,27,2,-2335.000416,86.72867893988956,35.746795464880066,6.230671622346705
2026-01-28 22:52:11.925821,DEV001,72.17865627045465,98.87096517537178,37.174564870201124,normal,none,22,52,2,-3990.000704,54.171428959788784,32.92229577237607,4.004269137326347
2026-01-29 00:09:16.926638,DEV001,72.47599561098322,92.89435305815968,36.99604113109586,attack,spoofing,0,9,3,4495.000794,65.17975898485619,5.223246024621927,13.529180877726816
2026-01-29 00:35:05.926833,DEV001,62.841898436409764,96.91628204015079,36.90027322084231,attack,timing_manipulation,0,35,3,4414.000702,31.384977595811222,31.460264228193935,62.841898436409764
2026-01-28 22:53:41.925836,DEV001,66.43183785810338,97.03823799496003,36.880717718406224,normal,none,22,53,2,-2525.000443,70.51782868070597,9.951811274635888,-0.11604572519441092
2026-01-28 22:56:01.925862,DEV001,64.11827966177506,98.20007895642686,37.08435601485017,normal,none,22,56,2,-2295.000402,65.30027113145904,2.388746105150681,1.9053514322133864
2026-01-29 00:01:06.926549,DEV001,81.50369075301445,96.92255653927401,36.888573885485556,fault,disconnection,0,1,3,1240.000218,65.54833184813336,8.938554064667612,19.93432826600192
2026-01-28 23:57:31.926512,DEV001,62.27372841940463,95.63417584458456,36.89749317787069,normal,none,23,57,2,5465.000968,70.44443893884127,10.08293157962423,-8.394793513601606
2026-01-28 23:58:31.926523,DEV001,64.0326640345059,97.67893129005928,36.60022221862775,fault,sensor_drift,23,58,2,4165.000736,50.89813345713968,26.878507907771603,-6.084038056778496
2026-01-28 23:33:06.926253,DEV001,73.04293623171105,97.22421640429079,36.837435281932684,fault,sensor_drift,23,33,2,-635.000112,58.729232889966326,32.86549971720901,73.04293623171105
2026-01-28 22:52:31.925824,DEV001,63.90171484179315,94.36425226098312,36.798879724862104,normal,none,22,52,2,-6415.001158,69.00333534057174,9.947582321131101,3.8376124775490723
2026-01-28 23:55:51.926495,DEV001,58.64464146381296,95.98524050681415,36.69799175760295,fault,disconnection,23,55,2,1830.000325,70.67253157168629,7.914296951173157,-15.753077878751569
2026-01-28 22:41:21.925702,DEV001,65.09492521976026,96.77060925593197,37.25108072189198,normal,none,22,41,2,-2325.000414,64.5731315017336,7.785656586202812,9.799152676861468
2026-01-28 23:56:56.926506,DEV001,68.12471036085216,97.83475132632488,36.650620861730886,fault,battery_low,23,56,2,3630.00064,64.15300473667261,6.626801153421811,-4.993224895328211
2026-01-28 23:20:36.926121,DEV001,0.0,0.0,36.975195722522,fault,missing_data,23,20,2,3775.000671,44.66626546689152,35.36236539418871,-70.40733204900397
2026-01-29 00:03:51.926579,DEV001,67.27943886040804,98.99155330220474,36.84716264267243,normal,none,0,3,3,4650.000823,69.5815916269072,12.124508699302726,8.971924499540279
2026-01-29 00:33:41.926918,DEV001,65.21801223186228,98.00182485368194,37.377687387922855,normal,none,0,33,3,8720.001568,65.8197849999155,4.507290398026648,4.633234156818176
2026-01-28 23:49:36.926425,DEV001,74.68386545388393,99.86840305566678,36.83151347397474,fault,sensor_drift,23,49,2,-3000.000559,68.55980751718481,4.915404530329018,9.29960603909008
2026-01-28 22:41:31.925703,DEV001,69.56662571008135,95.46889249744427,36.81988192949279,normal,none,22,41,2,-5577.000957,68.43294649101271,5.386225168857702,0.09447527710987913
2026-01-28 23:51:26.926448,DEV001,65.0618963488208,98.43633540570598,37.08349301796426,fault,disconnection,23,51,2,6015.00107,66.34033120417226,1.8328147474477905,1.1180215758916319
2026-01-28 23:08:51.925996,DEV001,60.46137547222265,96.53419443088184,36.952816694137574,normal,none,23,8,2,1100.000192,67.40008181230982,4.751281435469237,-5.547971496696384
2026-01-28 23:07:01.925976,DEV001,66.31996801259771,98.23087451315473,36.762207316093004,normal,none,23,7,2,1385.000248,66.73468010259185,6.423535029818184,-2.540010527147132
2026-01-28 23:40:06.926327,DEV001,61.56936248701253,98.31830232485267,36.997145929410124,fault,disconnection,23,40,2,-1445.000256,52.52124762668374,29.560898821492355,-3.715703137472893
2026-01-28 22:42:46.925716,DEV001,66.06200746767253,95.39342289926132,37.10002860662278,normal,none,22,42,2,-2870.000512,69.55094085827196,13.387916151619722,-25.885653254493477
2026-01-28 23:28:11.926200,DEV001,72.9570751695644,95.3451125637717,37.11296847172002,fault,battery_low,23,28,2,-4200.000768,39.57147273944906,35.54522501382156,16.972773550844124
2026-01-29 00:37:59.926878,DEV001,50.0,96.06977145498385,36.953882720295276,attack,timing_manipulation,0,37,3,7088.001192,69.98749908755516,15.348885041568382,-14.089418604759402
2026-01-29 00:28:56.926865,DEV001,69.23710838575211,94.86740437384516,37.07960964330185,normal,none,0,28,3,6210.00112,64.59382961871101,5.6641602050439674,14.406968247274413
2026-01-29 00:52:31.927119,DEV001,64.8673937037547,94.9221881801438,37.23052962065234,normal,none,0,52,3,7705.00139,49.3339012123411,28.26711951720282,2.4920119029108037
2026-01-28 23:34:51.926270,DEV001,63.52853703009365,95.48552969081923,37.148730355108036,normal,none,23,34,2,-580.000103,63.688598772745024,7.884666099894609,-9.027464936467261
2026-01-28 22:10:11.925368,DEV001,68.05783740999793,96.67210528348708,36.97913144140262,normal,none,22,10,2,-175.000035,66.47394385186065,4.762098552736072,4.309442539210551
2026-01-28 23:50:26.926436,DEV001,69.50838654515394,97.29815846599053,36.892285265340675,normal,none,23,50,2,2030.000359,57.01686797092617,24.519729911544502,56.087333913574994
2026-01-28 22:14:56.925422,DEV001,68.36000024622831,98.64267295325597,37.04862469170258,normal,none,22,14,2,-4985.000883,69.14833658350626,9.74418958577792,-17.03851409770172
2026-01-28 22:44:31.925735,DEV001,76.16337162673757,97.07595526791609,37.237719364617405,normal,none,22,44,2,-3860.000683,59.46390827673518,28.90675394254165,65.90021373200074
2026-01-28 23:57:11.926508,DEV001,64.27352738245827,98.58983897818068,37.051234121138855,normal,none,23,57,2,2815.000496,67.98190646660716,5.264801969533243,-10.129457144635694
2026-01-29 00:39:56.926988,DEV001,59.861624295370206,97.82822969018463,36.89096275105474,normal,none,0,39,3,1543.00033,65.25987336174796,8.236609454016582,-19.965005976119386
2026-01-28 23:41:46.926344,DEV001,59.3676038079246,96.28782613582396,36.95772315403641,fault,battery_low,23,41,2,4805.000851,68.95426941968171,6.729964964436843,-9.338330277098741
2026-01-28 22:26:36.925546,DEV001,64.66723978295087,97.10435593752321,36.691376354411425,normal,none,22,26,2,-4770.000844,53.890775577794884,30.492783291323086,64.66723978295087
2026-01-28 22:47:06.925765,DEV001,73.73946665660574,96.31027222593583,36.80848620899696,normal,none,22,47,2,-2105.000373,43.05766074335443,35.193010001951876,64.0124681977225
2026-01-28 23:43:56.926367,DEV001,0.0,0.0,36.80096520802015,fault,sensor_drift,23,43,2,-3730.000686,48.04016309139668,27.529912925731665,-50.0
2026-01-29 00:30:36.926884,DEV001,69.23710838575211,95.14506374595938,36.961910762814156,attack,replay_attack,0,30,3,4185.00076,64.15292930364294,6.586534516340552,5.503266475697423
2026-01-28 22:14:11.925415,DEV001,67.8203473474785,97.67048061724121,37.11909817952785,normal,none,22,14,2,-1570.000276,72.1576085878174,5.053296988893024,-2.0774730051215613
2026-01-29 00:52:06.927092,DEV001,77.58900336090913,94.39177349255525,37.27361587009772,attack,spoofing,0,52,3,5055.000895,75.8269985865846,7.955242984444798,-5.1878690948540225
2026-01-28 23:33:51.926260,DEV001,77.21292822956167,95.62832630276954,37.06833204639052,fault,sensor_drift,23,33,2,-995.000176,59.63882390496815,26.11589952755127,7.7045416844077295
2026-01-29 00:19:01.926753,DEV001,50.0,98.2592332397868,37.22498650906065,attack,data_injection,0,19,3,2350.000429,61.55456355888022,11.013036684827965,-23.507899398614796
2026-01-28 22:12:46.925399,DEV001,56.40190138915115,96.54981073514858,36.93887617778634,normal,none,22,12,2,-4030.000715,67.21742357293996,12.20613302960753,-8.188167198502725
2026-01-29 00:10:56.926655,DEV001,72.47599561098322,94.95191149266923,36.86966497556872,attack,replay_attack,0,10,3,-890.000173,71.2886620501817,5.2284004653976925,9.087597957039918
2026-01-29 00:38:16.926969,DEV001,57.07932028497255,96.17171791471615,36.66510610790935,attack,replay_attack,0,38,3,986.000205,70.86612655224451,12.330277565644002,-3.1540366737338843
2026-01-28 23:58:36.926524,DEV001,71.32217788554064,96.86300451055754,37.00680591726934,fault,sensor_drift,23,58,2,4430.000786,69.05412790284551,5.765260165809177,3.912532369713915
2026-01-29 00:51:58.927061,DEV001,82.68211559822747,95.17225438641104,37.080654912607436,attack,spoofing,0,51,3,5397.000925,69.01810448022226,10.870419203708678,27.85517236232603
2026-01-28 23:48:41.926416,DEV001,22.10526315789474,0.0,37.361521701553855,fault,sensor_drift,23,48,2,950.000166,45.45199070795945,29.485588712364354,16.578947368421055
2026-01-29 00:00:46.926546,DEV001,79.92474338459341,96.92255653927401,37.147935093623566,fault,sensor_drift,0,0,3,6875.001228,70.45783801707583,5.459686026089264,11.101426657381637
2026-01-28 23:56:06.926497,DEV001,58.64464146381296,95.98524050681415,37.10805758880714,fault,disconnection,23,56,2,730.00013,47.331259410737566,27.11702671958686,58.64464146381296
2026-01-28 23:48:06.926410,DEV001,78.46236880331418,97.695202900084,36.81424158370951,fault,sensor_drift,23,48,2,2105.00037,68.72533699385339,6.1713806852827675,12.641023181499946
